utterance_id,recording,expected_text,frontend,mode,detected,wrong_actionable_partial,first_partial_latency_ms,stable_partial_latency_ms,endpoint_latency_ms,duplicate_activation
1786194763609_cmd_023,1786194763609,печать,raw_ch3,clean_continuous,true,0,800.0000000000114,950.000000000017,819.9999999999932,0
1786194763609_cmd_023,1786194763609,печать,raw_ch3,production_like,true,0,880.0000000000097,1030.0000000000155,899.9999999999915,0
1786194763609_cmd_023,1786194763609,печать,raw_mix123,clean_continuous,true,0,800.0000000000114,950.000000000017,819.9999999999932,0
1786194763609_cmd_023,1786194763609,печать,raw_mix123,production_like,true,0,880.0000000000097,1030.0000000000155,899.9999999999915,0
1786194763609_cmd_023,1786194763609,печать,webrtc_moderate,clean_continuous,true,0,800.0000000000114,950.000000000017,819.9999999999932,0
1786194763609_cmd_023,1786194763609,печать,webrtc_moderate,production_like,true,0,900.0000000000057,1050.0000000000114,919.9999999999875,0
1786194763609_cmd_024,1786194763609,печать,hpf80_mix123,clean_continuous,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,hpf80_mix123,production_like,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,legacy_reference,clean_continuous,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,legacy_reference,production_like,true,0,180.00000000000682,330.0000000000125,840.0000000000034,0
1786194763609_cmd_024,1786194763609,печать,raw_ch3,clean_continuous,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,raw_ch3,production_like,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,raw_mix123,clean_continuous,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,raw_mix123,production_like,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,webrtc_moderate,clean_continuous,true,0,260.0000000000051,410.0000000000108,920.0000000000017,0
1786194763609_cmd_024,1786194763609,печать,webrtc_moderate,production_like,true,0,299.99999999999716,450.00000000000284,960.000000000008,0
1786194763609_cmd_025,1786194763609,жёлтый,hpf80_mix123,clean_continuous,true,0,420.0000000000017,570.0000000000074,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,hpf80_mix123,production_like,true,0,179.9999999999926,329.9999999999983,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,legacy_reference,clean_continuous,true,0,420.0000000000017,570.0000000000074,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,legacy_reference,production_like,true,0,259.9999999999909,409.9999999999966,739.9999999999949,0
1786194763609_cmd_025,1786194763609,жёлтый,raw_ch3,clean_continuous,true,0,420.0000000000017,570.0000000000074,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,raw_ch3,production_like,true,0,179.9999999999926,329.9999999999983,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,raw_mix123,clean_continuous,true,0,420.0000000000017,570.0000000000074,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,raw_mix123,production_like,true,0,179.9999999999926,329.9999999999983,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,webrtc_moderate,clean_continuous,true,0,179.9999999999926,329.9999999999983,899.9999999999915,0
1786194763609_cmd_025,1786194763609,жёлтый,webrtc_moderate,production_like,true,0,219.99999999999886,370.00000000000455,939.9999999999977,0
1786194763609_cmd_026,1786194763609,жёлтый,hpf80_mix123,clean_continuous,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,hpf80_mix123,production_like,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,legacy_reference,clean_continuous,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,legacy_reference,production_like,true,0,280.00000000000114,430.0000000000068,739.9999999999949,0
1786194763609_cmd_026,1786194763609,жёлтый,raw_ch3,clean_continuous,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,raw_ch3,production_like,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,raw_mix123,clean_continuous,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,raw_mix123,production_like,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,webrtc_moderate,clean_continuous,true,0,340.0000000000034,490.0000000000091,799.9999999999972,0
1786194763609_cmd_026,1786194763609,жёлтый,webrtc_moderate,production_like,true,0,379.99999999999545,530.0000000000011,840.0000000000034,0
1786194763609_cmd_027,1786194763609,жёлтый,hpf80_mix123,clean_continuous,true,0,400.0000000000057,550.0000000000114,819.9999999999932,0
1786194763609_cmd_027,1786194763609,жёлтый,hpf80_mix123,production_like,true,0,240.0000000000091,390.0000000000148,899.9999999999915,0
1786194763609_cmd_027,1786194763609,жёлтый,legacy_reference,clean_continuous,true,0,400.0000000000057,550.0000000000114,819.9999999999932,0
1786194763609_cmd_027,1786194763609,жёлтый,legacy_reference,production_like,true,0,420.0000000000017,570.0000000000074,840.0000000000034,0
1786194763609_cmd_027,1786194763609,жёлтый,raw_ch3,clean_continuous,true,0,159.9999999999966,310.0000000000023,819.9999999999932,0
1786194763609_cmd_027,1786194763609,жёлтый,raw_ch3,production_like,true,0,240.0000000000091,390.0000000000148,899.9999999999915,0
1786194763609_cmd_027,1786194763609,жёлтый,raw_mix123,clean_continuous,true,0,400.0000000000057,550.0000000000114,819.9999999999932,0
1786194763609_cmd_027,1786194763609,жёлтый,raw_mix123,production_like,true,0,240.0000000000091,390.0000000000148,899.9999999999915,0
1786194763609_cmd_027,1786194763609,жёлтый,webrtc_moderate,clean_continuous,true,0,159.9999999999966,310.0000000000023,819.9999999999932,0
1786194763609_cmd_027,1786194763609,жёлтый,webrtc_moderate,production_like,true,0,280.00000000000114,430.0000000000068,939.9999999999977,0
1786194763609_cmd_028,1786194763609,белый,hpf80_mix123,clean_continuous,true,0,340.0000000000034,490.0000000000091,880.0000000000097,0
1786194763609_cmd_028,1786194763609,белый,hpf80_mix123,production_like,true,0,340.0000000000034,490.0000000000091,640.0000000000006,0
1786194763609_cmd_028,1786194763609,белый,legacy_reference,clean_continuous,true,0,340.0000000000034,490.0000000000091,880.0000000000097,0
1786194763609_cmd_028,1786194763609,белый,legacy_reference,production_like,true,0,520.0000000000102,670.0000000000159,820.0000000000074,0
1786194763609_cmd_028,1786194763609,белый,raw_ch3,clean_continuous,true,0,340.0000000000034,490.0000000000091,880.0000000000097,0
1786194763609_cmd_028,1786194763609,белый,raw_ch3,production_like,true,0,340.0000000000034,490.0000000000091,640.0000000000006,0
1786194763609_cmd_028,1786194763609,белый,raw_mix123,clean_continuous,true,0,340.0000000000034,490.0000000000091,880.0000000000097,0
1786194763609_cmd_028,1786194763609,белый,raw_mix123,production_like,true,0,340.0000000000034,490.0000000000091,640.0000000000006,0
1786194763609_cmd_028,1786194763609,белый,webrtc_moderate,clean_continuous,true,0,340.0000000000034,490.0000000000091,880.0000000000097,0
1786194763609_cmd_028,1786194763609,белый,webrtc_moderate,production_like,true,0,400.0000000000057,550.0000000000114,700.0000000000028,0
1786194763609_cmd_029,1786194763609,назад,hpf80_mix123,clean_continuous,true,0,439.9999999999977,590.0000000000034,819.9999999999932,0
1786194763609_cmd_029,1786194763609,назад,hpf80_mix123,production_like,true,0,359.99999999999943,510.0000000000051,739.9999999999949,0
1786194763609_cmd_029,1786194763609,назад,legacy_reference,clean_continuous,true,0,439.9999999999977,590.0000000000034,819.9999999999932,0
1786194763609_cmd_029,1786194763609,назад,legacy_reference,production_like,true,0,359.99999999999943,510.0000000000051,739.9999999999949,0
1786194763609_cmd_029,1786194763609,назад,raw_ch3,clean_continuous,true,0,439.9999999999977,590.0000000000034,819.9999999999932,0
1786194763609_cmd_029,1786194763609,назад,raw_ch3,production_like,true,0,359.99999999999943,510.0000000000051,979.9999999999898,0
1786194763609_cmd_029,1786194763609,назад,raw_mix123,clean_continuous,true,0,439.9999999999977,590.0000000000034,819.9999999999932,0
1786194763609_cmd_029,1786194763609,назад,raw_mix123,production_like,true,0,359.99999999999943,510.0000000000051,739.9999999999949,0
1786194763609_cmd_029,1786194763609,назад,webrtc_moderate,clean_continuous,true,0,439.9999999999977,590.0000000000034,819.9999999999932,0
1786194763609_cmd_029,1786194763609,назад,webrtc_moderate,production_like,true,0,500.0,650.0000000000057,879.9999999999955,0
1786194763609_cmd_030,1786194763609,назад,hpf80_mix123,clean_continuous,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,hpf80_mix123,production_like,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,legacy_reference,clean_continuous,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,legacy_reference,production_like,true,0,420.0000000000017,570.0000000000074,,0
1786194763609_cmd_030,1786194763609,назад,raw_ch3,clean_continuous,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,raw_ch3,production_like,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,raw_mix123,clean_continuous,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,raw_mix123,production_like,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,webrtc_moderate,clean_continuous,true,0,380.00000000000966,530.0000000000153,980.000000000004,0
1786194763609_cmd_030,1786194763609,назад,webrtc_moderate,production_like,true,0,439.9999999999977,590.0000000000034,799.9999999999972,0
1786194763609_cmd_031,1786194763609,назад,hpf80_mix123,clean_continuous,true,0,360.00000000001364,510.0000000000193,1000.0,0
1786194763609_cmd_031,1786194763609,назад,hpf80_mix123,production_like,true,0,520.0000000000102,670.0000000000159,920.0000000000017,0
1786194763609_cmd_031,1786194763609,назад,legacy_reference,clean_continuous,true,0,360.00000000001364,510.0000000000193,1000.0,0
1786194763609_cmd_031,1786194763609,назад,legacy_reference,production_like,true,0,400.0000000000057,,79.9999999999983,0
1786194763609_cmd_031,1786194763609,назад,raw_ch3,clean_continuous,true,0,360.00000000001364,510.0000000000193,1000.0,0
1786194763609_cmd_031,1786194763609,назад,raw_ch3,production_like,true,0,520.0000000000102,670.0000000000159,920.0000000000017,0
1786194763609_cmd_031,1786194763609,назад,raw_mix123,clean_continuous,true,0,360.00000000001364,510.0000000000193,1000.0,0
1786194763609_cmd_031,1786194763609,назад,raw_mix123,production_like,true,0,520.0000000000102,670.0000000000159,920.0000000000017,0
1786194763609_cmd_031,1786194763609,назад,webrtc_moderate,clean_continuous,true,0,360.00000000001364,510.0000000000193,1000.0,0
1786194763609_cmd_031,1786194763609,назад,webrtc_moderate,production_like,true,0,820.0000000000074,970.0000000000131,980.000000000004,0
1786194763609_cmd_032,1786194763609,доступность,hpf80_mix123,clean_continuous,true,0,239.99999999999488,390.00000000000057,920.0000000000017,0
1786194763609_cmd_032,1786194763609,доступность,hpf80_mix123,production_like,true,0,400.0000000000057,550.0000000000114,840.0000000000034,0
1786194763609_cmd_032,1786194763609,доступность,legacy_reference,clean_continuous,true,0,239.99999999999488,390.00000000000057,920.0000000000017,0
1786194763609_cmd_032,1786194763609,доступность,legacy_reference,production_like,true,0,200.00000000000284,350.0000000000085,880.0000000000097,0
1786194763609_cmd_032,1786194763609,доступность,raw_ch3,clean_continuous,true,0,239.99999999999488,390.00000000000057,920.0000000000017,0
1786194763609_cmd_032,1786194763609,доступность,raw_ch3,production_like,true,0,400.0000000000057,550.0000000000114,840.0000000000034,0
1786194763609_cmd_032,1786194763609,доступность,raw_mix123,clean_continuous,true,0,239.99999999999488,390.00000000000057,920.0000000000017,0
1786194763609_cmd_032,1786194763609,доступность,raw_mix123,production_like,true,0,400.0000000000057,550.0000000000114,840.0000000000034,0
1786194763609_cmd_032,1786194763609,доступность,webrtc_moderate,clean_continuous,true,0,239.99999999999488,390.00000000000057,920.0000000000017,0
1786194763609_cmd_032,1786194763609,доступность,webrtc_moderate,production_like,true,0,219.99999999999886,370.00000000000455,900.0000000000057,0
1786194763609_cmd_033,1786194763609,список,hpf80_mix123,clean_continuous,true,0,120.00000000000455,270.00000000001023,,0
1786194763609_cmd_033,1786194763609,список,hpf80_mix123,production_like,true,0,200.00000000000284,350.0000000000085,899.9999999999915,0
1786194763609_cmd_033,1786194763609,список,legacy_reference,clean_continuous,true,0,120.00000000000455,270.00000000001023,,0
1786194763609_cmd_033,1786194763609,список,legacy_reference,production_like,true,0,239.99999999999488,390.00000000000057,939.9999999999977,0
1786194763609_cmd_033,1786194763609,список,raw_ch3,clean_continuous,true,0,120.00000000000455,270.00000000001023,,0
1786194763609_cmd_033,1786194763609,список,raw_ch3,production_like,true,0,200.00000000000284,350.0000000000085,899.9999999999915,0
1786194763609_cmd_033,1786194763609,список,raw_mix123,clean_continuous,true,0,120.00000000000455,270.00000000001023,,0
1786194763609_cmd_033,1786194763609,список,raw_mix123,production_like,true,0,200.00000000000284,350.0000000000085,899.9999999999915,0
1786194763609_cmd_033,1786194763609,список,webrtc_moderate,clean_continuous,true,0,120.00000000000455,270.00000000001023,,0
1786194763609_cmd_033,1786194763609,список,webrtc_moderate,production_like,true,0,100.00000000000853,250.0000000000142,,0
1786194763609_cmd_034,1786194763609,назад,hpf80_mix123,clean_continuous,true,0,399.99999999997726,549.999999999983,820.0000000000216,0
1786194763609_cmd_034,1786194763609,назад,hpf80_mix123,production_like,true,0,479.99999999998977,629.9999999999955,900.0000000000057,0
1786194763609_cmd_034,1786194763609,назад,legacy_reference,clean_continuous,true,0,399.99999999997726,549.999999999983,820.0000000000216,0
1786194763609_cmd_034,1786194763609,назад,legacy_reference,production_like,true,0,379.99999999999545,530.0000000000011,700.000000000017,0
1786194763609_cmd_034,1786194763609,назад,raw_ch3,clean_continuous,true,0,399.99999999997726,549.999999999983,820.0000000000216,0
1786194763609_cmd_034,1786194763609,назад,raw_ch3,production_like,true,0,479.99999999998977,629.9999999999955,900.0000000000057,0
1786194763609_cmd_034,1786194763609,назад,raw_mix123,clean_continuous,true,0,399.99999999997726,549.999999999983,820.0000000000216,0
1786194763609_cmd_034,1786194763609,назад,raw_mix123,production_like,true,0,479.99999999998977,629.9999999999955,900.0000000000057,0
1786194763609_cmd_034,1786194763609,назад,webrtc_moderate,clean_continuous,true,0,399.99999999997726,549.999999999983,820.0000000000216,0
1786194763609_cmd_034,1786194763609,назад,webrtc_moderate,production_like,true,0,379.99999999999545,530.0000000000011,,0
1786194763609_cmd_035,1786194763609,список,hpf80_mix123,clean_continuous,true,0,280.00000000000114,430.0000000000068,,0
1786194763609_cmd_035,1786194763609,список,hpf80_mix123,production_like,true,0,439.9999999999977,590.0000000000034,940.0000000000261,0
1786194763609_cmd_035,1786194763609,список,legacy_reference,clean_continuous,true,0,280.00000000000114,430.0000000000068,,0
1786194763609_cmd_035,1786194763609,список,legacy_reference,production_like,true,0,199.99999999998863,349.9999999999943,820.0000000000216,0
1786194763609_cmd_035,1786194763609,список,raw_ch3,clean_continuous,true,0,280.00000000000114,430.0000000000068,,0
1786194763609_cmd_035,1786194763609,список,raw_ch3,production_like,true,0,439.9999999999977,590.0000000000034,940.0000000000261,0
1786194763609_cmd_035,1786194763609,список,raw_mix123,clean_continuous,true,0,280.00000000000114,430.0000000000068,,0
1786194763609_cmd_035,1786194763609,список,raw_mix123,production_like,true,0,439.9999999999977,590.0000000000034,940.0000000000261,0
1786194763609_cmd_035,1786194763609,список,webrtc_moderate,clean_continuous,true,0,280.00000000000114,430.0000000000068,,0
1786194763609_cmd_035,1786194763609,список,webrtc_moderate,production_like,true,0,180.00000000000682,,-39.99999999996362,0
1786194763609_cmd_036,1786194763609,безалкогольное,hpf80_mix123,clean_continuous,true,0,360.00000000001364,510.0000000000193,680.0000000000068,0
1786194763609_cmd_036,1786194763609,безалкогольное,hpf80_mix123,production_like,true,0,280.00000000000114,430.0000000000068,360.00000000001364,0
1786194763609_cmd_036,1786194763609,безалкогольное,legacy_reference,clean_continuous,true,0,360.00000000001364,510.0000000000193,680.0000000000068,0
1786194763609_cmd_036,1786194763609,безалкогольное,legacy_reference,production_like,true,0,400.0000000000057,550.0000000000114,520.0000000000102,0
1786194763609_cmd_036,1786194763609,безалкогольное,raw_ch3,clean_continuous,true,0,360.00000000001364,510.0000000000193,680.0000000000068,0
1786194763609_cmd_036,1786194763609,безалкогольное,raw_ch3,production_like,true,0,280.00000000000114,430.0000000000068,360.00000000001364,0
1786194763609_cmd_036,1786194763609,безалкогольное,raw_mix123,clean_continuous,true,0,360.00000000001364,510.0000000000193,680.0000000000068,0
1786194763609_cmd_036,1786194763609,безалкогольное,raw_mix123,production_like,true,0,280.00000000000114,430.0000000000068,360.00000000001364,0
1786194763609_cmd_036,1786194763609,безалкогольное,webrtc_moderate,clean_continuous,true,0,360.00000000001364,510.0000000000193,680.0000000000068,0
1786194763609_cmd_036,1786194763609,безалкогольное,webrtc_moderate,production_like,true,0,420.0000000000159,570.0000000000216,500.0000000000284,0
1786194763609_cmd_037,1786194763609,святой,hpf80_mix123,clean_continuous,true,0,159.9999999999966,310.0000000000023,920.0000000000159,0
1786194763609_cmd_037,1786194763609,святой,hpf80_mix123,production_like,true,0,239.99999999998067,389.99999999998636,760.0000000000193,0
1786194763609_cmd_037,1786194763609,святой,legacy_reference,clean_continuous,true,0,399.99999999997726,549.999999999983,920.0000000000159,0
1786194763609_cmd_037,1786194763609,святой,legacy_reference,production_like,true,0,159.9999999999966,310.0000000000023,540.0000000000205,0
1786194763609_cmd_037,1786194763609,святой,raw_ch3,clean_continuous,true,0,159.9999999999966,310.0000000000023,920.0000000000159,0
1786194763609_cmd_037,1786194763609,святой,raw_ch3,production_like,true,0,239.99999999998067,389.99999999998636,760.0000000000193,0
1786194763609_cmd_037,1786194763609,святой,raw_mix123,clean_continuous,true,0,399.99999999997726,549.999999999983,920.0000000000159,0
1786194763609_cmd_037,1786194763609,святой,raw_mix123,production_like,true,0,239.99999999998067,389.99999999998636,760.0000000000193,0
1786194763609_cmd_037,1786194763609,святой,webrtc_moderate,clean_continuous,true,0,159.9999999999966,310.0000000000023,920.0000000000159,0
1786194763609_cmd_037,1786194763609,святой,webrtc_moderate,production_like,true,0,379.99999999999545,530.0000000000011,900.0000000000341,0
1786194763609_cmd_038,1786194763609,источник,hpf80_mix123,clean_continuous,true,0,379.99999999999545,530.0000000000011,,0
1786194763609_cmd_038,1786194763609,источник,hpf80_mix123,production_like,false,1,,,,0
1786194763609_cmd_038,1786194763609,источник,legacy_reference,clean_continuous,true,0,379.99999999999545,530.0000000000011,,0
1786194763609_cmd_038,1786194763609,источник,legacy_reference,production_like,true,0,439.9999999999977,590.0000000000034,580.0000000000125,0
1786194763609_cmd_038,1786194763609,источник,raw_ch3,clean_continuous,true,0,379.99999999999545,530.0000000000011,,0
1786194763609_cmd_038,1786194763609,источник,raw_ch3,production_like,true,1,379.99999999999545,,-119.99999999997613,0
1786194763609_cmd_038,1786194763609,источник,raw_mix123,clean_continuous,true,0,379.99999999999545,530.0000000000011,,0
1786194763609_cmd_038,1786194763609,источник,raw_mix123,production_like,false,1,,,,0
1786194763609_cmd_038,1786194763609,источник,webrtc_moderate,clean_continuous,true,0,379.99999999999545,530.0000000000011,,0
1786194763609_cmd_038,1786194763609,источник,webrtc_moderate,production_like,true,0,520.0000000000102,,20.000000000038654,0
1786194763609_cmd_039,1786194763609,назад,hpf80_mix123,clean_continuous,true,0,400.0000000000057,550.0000000000114,,0
1786194763609_cmd_039,1786194763609,назад,hpf80_mix123,production_like,true,0,480.0000000000182,630.0000000000239,880.0000000000239,0
1786194763609_cmd_039,1786194763609,назад,legacy_reference,clean_continuous,true,0,400.0000000000057,550.0000000000114,,0
1786194763609_cmd_039,1786194763609,назад,legacy_reference,production_like,true,0,400.0000000000057,550.0000000000114,540.0000000000205,0
1786194763609_cmd_039,1786194763609,назад,raw_ch3,clean_continuous,true,0,400.0000000000057,550.0000000000114,,0
1786194763609_cmd_039,1786194763609,назад,raw_ch3,production_like,true,0,480.0000000000182,630.0000000000239,880.0000000000239,0
1786194763609_cmd_039,1786194763609,назад,raw_mix123,clean_continuous,true,0,400.0000000000057,550.0000000000114,,0
1786194763609_cmd_039,1786194763609,назад,raw_mix123,production_like,true,0,480.0000000000182,630.0000000000239,880.0000000000239,0
1786194763609_cmd_039,1786194763609,назад,webrtc_moderate,clean_continuous,true,0,400.0000000000057,550.0000000000114,,0
1786194763609_cmd_039,1786194763609,назад,webrtc_moderate,production_like,true,0,220.00000000002728,,-99.9999999999659,0
1786194763609_cmd_040,1786194763609,напитки,hpf80_mix123,clean_continuous,true,0,419.9999999999875,569.9999999999932,780.0000000000011,0
1786194763609_cmd_040,1786194763609,напитки,hpf80_mix123,production_like,true,0,500.0,650.0000000000057,620.0000000000045,0
1786194763609_cmd_040,1786194763609,напитки,legacy_reference,clean_continuous,true,0,419.9999999999875,569.9999999999932,780.0000000000011,0
1786194763609_cmd_040,1786194763609,напитки,legacy_reference,production_like,true,0,419.9999999999875,569.9999999999932,520.0000000000102,0
1786194763609_cmd_040,1786194763609,напитки,raw_ch3,clean_continuous,true,0,419.9999999999875,569.9999999999932,780.0000000000011,0
1786194763609_cmd_040,1786194763609,напитки,raw_ch3,production_like,true,0,500.0,650.0000000000057,620.0000000000045,0
1786194763609_cmd_040,1786194763609,напитки,raw_mix123,clean_continuous,true,0,419.9999999999875,569.9999999999932,780.0000000000011,0
1786194763609_cmd_040,1786194763609,напитки,raw_mix123,production_like,true,0,500.0,650.0000000000057,620.0000000000045,0
1786194763609_cmd_040,1786194763609,напитки,webrtc_moderate,clean_continuous,true,0,419.9999999999875,569.9999999999932,780.0000000000011,0
1786194763609_cmd_040,1786194763609,напитки,webrtc_moderate,production_like,true,0,400.0000000000057,550.0000000000114,760.0000000000193,0
1786194763609_cmd_041,1786194763609,назад,hpf80_mix123,clean_continuous,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,hpf80_mix123,production_like,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,legacy_reference,clean_continuous,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,legacy_reference,production_like,true,0,399.99999999997726,549.999999999983,660.000000000025,0
1786194763609_cmd_041,1786194763609,назад,raw_ch3,clean_continuous,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,raw_ch3,production_like,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,raw_mix123,clean_continuous,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,raw_mix123,production_like,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,webrtc_moderate,clean_continuous,true,0,419.9999999999875,569.9999999999932,820.0000000000216,0
1786194763609_cmd_041,1786194763609,назад,webrtc_moderate,production_like,true,0,399.99999999997726,549.999999999983,800.0000000000114,0
1786194978795_cmd_001,1786194978795,вниз,hpf80_mix123,clean_continuous,true,0,500.0000000000035,650.0000000000022,960.0000000000009,0
1786194978795_cmd_001,1786194978795,вниз,hpf80_mix123,production_like,true,0,440.00000000000125,589.9999999999999,899.9999999999986,0
1786194978795_cmd_001,1786194978795,вниз,legacy_reference,clean_continuous,true,0,500.0000000000035,650.0000000000022,960.0000000000009,0
1786194978795_cmd_001,1786194978795,вниз,legacy_reference,production_like,true,0,480.00000000000045,629.999999999999,940.0000000000013,0
1786194978795_cmd_001,1786194978795,вниз,raw_ch3,clean_continuous,true,0,500.0000000000035,650.0000000000022,960.0000000000009,0
1786194978795_cmd_001,1786194978795,вниз,raw_ch3,production_like,true,0,440.00000000000125,589.9999999999999,899.9999999999986,0
1786194978795_cmd_001,1786194978795,вниз,raw_mix123,clean_continuous,true,0,500.0000000000035,650.0000000000022,960.0000000000009,0
1786194978795_cmd_001,1786194978795,вниз,raw_mix123,production_like,true,0,440.00000000000125,589.9999999999999,899.9999999999986,0
1786194978795_cmd_001,1786194978795,вниз,webrtc_moderate,clean_continuous,true,0,500.0000000000035,650.0000000000022,960.0000000000009,0
1786194978795_cmd_001,1786194978795,вниз,webrtc_moderate,production_like,true,0,480.00000000000045,629.999999999999,940.0000000000013,0
1786194978795_cmd_002,1786194978795,вниз,hpf80_mix123,clean_continuous,true,0,400.00000000000216,550.0000000000007,879.999999999999,0
1786194978795_cmd_002,1786194978795,вниз,hpf80_mix123,production_like,true,0,339.9999999999999,489.9999999999984,339.9999999999999,0
1786194978795_cmd_002,1786194978795,вниз,legacy_reference,clean_continuous,true,0,400.00000000000216,550.0000000000007,879.999999999999,0
1786194978795_cmd_002,1786194978795,вниз,legacy_reference,production_like,true,0,380.00000000000256,530.0000000000011,379.999999999999,0
1786194978795_cmd_002,1786194978795,вниз,raw_ch3,clean_continuous,true,0,400.00000000000216,550.0000000000007,879.999999999999,0
1786194978795_cmd_002,1786194978795,вниз,raw_ch3,production_like,true,0,339.9999999999999,489.9999999999984,339.9999999999999,0
1786194978795_cmd_002,1786194978795,вниз,raw_mix123,clean_continuous,true,0,400.00000000000216,550.0000000000007,879.999999999999,0
1786194978795_cmd_002,1786194978795,вниз,raw_mix123,production_like,true,0,339.9999999999999,489.9999999999984,339.9999999999999,0
1786194978795_cmd_002,1786194978795,вниз,webrtc_moderate,clean_continuous,true,0,400.00000000000216,550.0000000000007,,0
1786194978795_cmd_002,1786194978795,вниз,webrtc_moderate,production_like,true,0,380.00000000000256,530.0000000000011,379.999999999999,0
1786194978795_cmd_003,1786194978795,вниз,hpf80_mix123,clean_continuous,true,0,359.99999999999943,509.999999999998,,0
1786194978795_cmd_003,1786194978795,вниз,hpf80_mix123,production_like,true,0,220.00000000000242,370.000000000001,939.9999999999977,0
1786194978795_cmd_003,1786194978795,вниз,legacy_reference,clean_continuous,true,0,359.99999999999943,509.999999999998,,0
1786194978795_cmd_003,1786194978795,вниз,legacy_reference,production_like,true,0,260.0000000000016,410.0000000000001,980.0000000000005,0
1786194978795_cmd_003,1786194978795,вниз,raw_ch3,clean_continuous,true,0,359.99999999999943,509.999999999998,,0
1786194978795_cmd_003,1786194978795,вниз,raw_ch3,production_like,true,0,220.00000000000242,370.000000000001,939.9999999999977,0
1786194978795_cmd_003,1786194978795,вниз,raw_mix123,clean_continuous,true,0,359.99999999999943,509.999999999998,,0
1786194978795_cmd_003,1786194978795,вниз,raw_mix123,production_like,true,0,220.00000000000242,370.000000000001,939.9999999999977,0
1786194978795_cmd_003,1786194978795,вниз,webrtc_moderate,clean_continuous,true,0,359.99999999999943,509.999999999998,,0
1786194978795_cmd_003,1786194978795,вниз,webrtc_moderate,production_like,true,0,260.0000000000016,410.0000000000001,980.0000000000005,0
1786194978795_cmd_004,1786194978795,вверх,hpf80_mix123,clean_continuous,true,1,380.00000000000256,530.0000000000011,919.9999999999982,0
1786194978795_cmd_004,1786194978795,вверх,hpf80_mix123,production_like,true,0,480.000000000004,630.0000000000025,779.9999999999976,0
1786194978795_cmd_004,1786194978795,вверх,legacy_reference,clean_continuous,true,1,380.00000000000256,530.0000000000011,919.9999999999982,0
